Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn
CUST100342,24,51,569011,109108,63,2,21,78,47,0,0,0,85,1,1,1
CUST100343,20,11,232408,22493,56,71,29,12,14,1,0,2,5,1,1,0
CUST100344,34,12,469451,84639,38,37,11,53,31,1,0,1,90,0,0,1
CUST100345,50,74,243113,246452,53,67,28,75,13,0,0,1,19,1,1,0
CUST100346,65,8,77298,69383,32,75,20,12,40,0,1,2,0,1,0,0
CUST100347,29,152,584526,149066,87,43,10,38,20,1,0,1,63,0,0,1
CUST100348,68,41,260425,215352,17,88,17,22,46,1,1,0,80,1,0,0
CUST100349,39,164,630721,62234,73,79,26,13,6,1,1,0,0,1,1,0
CUST100350,39,85,511609,193363,71,62,11,16,35,0,0,3,100,0,1,1
CUST100351,63,72,108092,143674,65,41,22,23,20,0,0,0,60,1,0,0
CUST100352,47,55,265291,238940,64,63,33,57,49,0,1,1,78,1,1,0
CUST100353,55,137,230991,20594,75,53,22,62,39,0,1,1,118,1,0,0
CUST100354,55,47,301589,22371,28,77,24,33,11,0,0,0,0,0,1,0
CUST100355,62,143,710163,62315,67,76,3,50,14,1,0,1,80,1,0,1
CUST100356,68,176,193180,229636,65,70,29,9,14,0,0,0,45,0,0,0
CUST100357,25,104,631458,142251,27,75,29,71,16,1,0,1,108,0,1,0
CUST100358,44,42,920517,247520,34,36,12,20,33,0,0,0,59,0,0,0
CUST100359,44,60,348761,94526,64,3,13,36,43,0,1,0,42,1,1,1
CUST100360,51,12,214482,162698,22,1,7,6,34,0,1,1,43,1,0,1
CUST100361,38,130,840934,101005,60,43,23,12,38,0,1,0,37,1,0,0
CUST100362,47,7,642404,120573,57,66,17,79,37,1,0,2,106,1,0,0
CUST100363,50,80,825187,153202,11,67,34,29,13,0,1,1,1,0,1,0
CUST100364,45,131,665093,152900,73,75,24,30,4,0,0,2,81,0,0,0
CUST100365,64,109,796911,72514,76,82,16,4,29,0,0,0,11,1,1,0
CUST100366,50,3,600649,198736,83,73,31,31,3,0,1,0,92,1,1,0
CUST100367,22,27,677664,163955,56,61,23,15,14,1,1,2,22,1,0,0
CUST100368,65,114,429910,189131,8,0,6,72,38,0,0,0,110,0,0,1
CUST100369,36,107,125232,230150,38,16,12,21,34,1,1,1,8,0,0,0
CUST100370,21,40,893018,189004,73,15,26,63,44,1,1,2,7,0,1,0
CUST100371,52,161,82171,207341,37,8,4,43,9,0,0,0,49,0,0,1
CUST100372,66,129,377295,90986,73,52,25,39,1,0,1,0,79,0,0,0
CUST100373,34,8,87296,100959,42,72,30,36,43,1,1,3,61,1,0,0
CUST100374,61,101,141562,17035,30,58,9,77,23,1,1,3,22,1,1,0
CUST100375,45,160,153324,124767,5,8,25,15,27,0,0,2,116,1,1,1
CUST100376,47,124,499506,186817,8,11,21,42,21,0,0,1,92,0,1,1
CUST100377,46,176,663222,32241,43,40,11,62,43,0,0,1,58,0,1,0
CUST100378,63,107,242535,67975,58,14,31,14,31,0,0,0,9,1,0,0
CUST100379,23,101,333103,169226,37,65,26,43,30,0,1,2,11,1,0,0
CUST100380,52,4,404666,171697,37,74,32,8,18,0,0,3,61,1,1,0
CUST100381,58,110,319166,191022,76,10,19,64,20,0,1,0,115,1,1,1
CUST100382,54,19,784258,244674,24,7,12,43,2,0,0,1,75,1,0,1
CUST100383,41,32,849423,71396,20,54,13,19,5,0,1,1,29,0,0,0
CUST100384,46,137,172999,245299,25,5,21,69,31,1,0,0,73,0,1,0
CUST100385,66,12,756737,133920,49,52,17,73,1,0,0,2,77,1,0,0
CUST100386,63,139,312997,159403,86,19,28,32,23,1,1,0,67,0,0,0
CUST100387,48,46,32826,209999,66,38,15,79,44,0,0,2,46,0,1,0
CUST100388,52,119,830311,101226,35,71,34,5,26,1,0,1,83,0,1,0
CUST100389,50,16,713625,99719,46,33,33,30,8,0,0,0,40,0,0,0
CUST100390,69,129,597649,78014,16,56,2,65,12,0,0,2,102,1,0,0
CUST100391,38,63,241028,54346,69,18,3,17,13,0,1,2,6,0,0,1
CUST100392,49,109,341134,85411,77,70,4,27,10,0,1,2,93,0,1,0
CUST100393,40,119,352931,200550,7,30,9,67,13,1,0,2,115,1,1,1
CUST100394,50,21,218256,158326,13,81,28,64,15,0,0,2,104,1,1,0
CUST100395,20,158,41736,201806,55,39,31,79,9,1,1,1,87,1,0,0
CUST100396,35,13,287674,174693,20,13,30,44,19,0,1,1,73,1,0,0
CUST100397,42,162,210124,91441,82,80,1,57,15,0,1,1,51,1,1,0
CUST100398,59,4,179130,61121,7,36,11,46,33,0,1,1,44,1,0,0
CUST100399,48,156,631368,227490,28,43,26,65,15,1,0,3,37,0,1,0
CUST100400,20,102,468310,75197,77,8,4,51,13,0,0,1,35,1,1,1
CUST100401,57,59,337399,99577,17,57,26,35,27,1,0,1,80,1,0,0
CUST100402,63,128,661246,109634,6,19,22,0,17,0,0,0,84,1,1,0
CUST100403,41,27,389742,188503,75,49,32,38,25,1,1,2,57,1,0,0
CUST100404,67,69,225793,245317,25,19,3,74,37,0,1,2,45,1,1,0
CUST100405,49,25,643911,115211,23,35,20,0,6,0,1,1,66,1,0,0
CUST100406,64,131,300531,150909,51,26,23,74,44,0,0,0,64,0,1,0
CUST100407,39,97,677935,236097,26,71,30,73,33,0,1,2,17,0,1,0
CUST100408,40,25,637548,229235,79,31,23,13,46,0,0,1,1,0,0,1
CUST100409,19,148,433859,217304,37,0,9,77,48,0,0,2,103,0,0,1
CUST100410,44,162,928604,195066,36,16,1,70,44,0,0,1,111,0,0,1
CUST100411,59,154,454572,225151,68,8,30,22,6,0,1,0,3,0,0,0
CUST100412,19,126,402072,158687,89,83,24,42,32,0,0,1,95,1,1,1
CUST100413,43,133,432385,16466,43,44,3,21,34,0,1,2,82,1,0,1
CUST100414,34,9,947308,45771,88,65,10,59,49,0,0,0,83,1,0,1
CUST100415,57,116,692150,98886,76,31,16,26,38,1,0,1,41,1,0,1
CUST100416,50,178,294132,80911,46,44,1,55,20,1,1,0,48,0,1,1
CUST100417,26,134,504195,244638,13,8,5,1,48,0,0,0,48,1,1,0
CUST100418,60,60,339592,166818,29,29,8,38,27,1,0,2,116,0,0,1
CUST100419,65,172,957010,103422,6,83,4,50,31,1,0,0,6,1,1,0
CUST100420,56,121,376574,206811,23,37,19,18,43,0,1,2,8,0,1,0
CUST100421,46,139,744264,244259,24,59,28,61,15,0,0,3,70,1,0,0
CUST100422,59,175,461522,88369,74,0,20,70,9,1,0,3,26,0,1,1
CUST100423,43,108,930809,16893,21,4,8,75,22,0,0,3,20,0,0,1
CUST100424,52,108,666329,45573,72,62,27,66,47,1,0,3,34,0,0,0
CUST100425,67,131,275548,111907,88,35,7,62,49,1,0,3,87,1,0,1
CUST100426,42,76,403205,186946,7,64,30,4,14,0,1,6,95,0,0,1
CUST100427,41,30,459521,223434,55,77,19,71,42,0,1,0,75,1,1,0
CUST100428,30,21,430199,114956,86,72,26,77,49,0,0,2,86,0,0,0
CUST100429,24,156,766644,233532,30,23,7,60,5,0,1,0,35,0,0,0
CUST100430,53,161,171534,133580,60,3,20,70,32,0,1,1,112,1,0,1
CUST100431,62,163,282504,179439,68,77,27,6,38,0,1,3,92,1,1,0
CUST100432,37,34,873089,167271,12,88,22,49,11,0,0,1,66,1,1,0
CUST100433,18,41,420503,106404,85,67,5,45,35,0,0,1,42,0,0,0
CUST100434,25,51,197544,220400,41,24,2,71,30,0,1,0,7,0,1,0
CUST100435,63,175,247512,72724,31,73,4,75,9,0,0,1,97,1,1,0
CUST100436,33,82,765325,101133,49,6,8,73,33,0,0,0,77,0,0,1
CUST100437,31,58,979817,182477,8,12,6,13,40,0,1,1,35,1,1,0
CUST100438,29,75,35160,244304,41,67,3,72,9,0,0,1,47,0,0,0
CUST100439,68,23,269933,30989,75,42,4,68,10,1,0,3,45,1,0,0
CUST100440,40,176,159253,43931,37,56,10,64,13,0,0,2,31,0,0,0
CUST100441,32,128,670745,24290,35,35,14,64,2,0,1,0,6,0,0,0
CUST100442,45,150,870029,184439,59,13,33,56,32,1,0,1,73,1,1,0
CUST100443,51,17,66641,136136,16,81,12,61,6,0,1,0,11,1,0,0
CUST100444,19,69,831679,94878,15,71,6,19,3,1,1,1,54,1,1,0
CUST100445,49,108,611961,105477,76,26,5,74,38,0,0,4,103,1,0,1
CUST100446,40,139,232322,225553,36,36,29,25,47,1,0,1,22,1,1,0
CUST100447,39,94,268688,222370,61,86,21,43,9,1,0,1,74,1,0,0
CUST100448,68,15,772143,141299,42,70,24,66,14,0,1,1,51,1,1,0
CUST100449,42,91,407491,176205,64,75,27,69,15,0,0,0,12,1,0,0
CUST100450,39,163,761649,120686,23,24,19,61,37,1,1,0,75,1,1,0
CUST100451,39,33,588536,173124,88,66,2,44,3,1,0,1,70,1,1,1
CUST100452,66,125,297694,122286,60,89,4,10,3,1,0,3,52,1,1,0
CUST100453,69,16,841125,231561,18,3,0,71,35,0,0,2,62,1,0,1
CUST100454,59,162,916356,55475,37,78,14,73,26,1,1,1,107,1,0,0
CUST100455,23,66,413857,97666,14,73,25,33,21,0,0,0,73,0,1,0
CUST100456,32,168,203821,111622,84,84,2,45,21,0,0,0,70,0,0,1
CUST100457,60,156,781237,203728,68,15,33,31,16,0,1,1,50,1,0,0
CUST100458,54,47,867453,150705,68,18,4,74,44,0,0,1,57,0,0,1
CUST100459,50,167,278749,163376,66,28,30,4,33,1,0,2,26,1,0,0
CUST100460,25,148,497389,122573,72,50,12,62,31,0,1,2,6,1,0,0
CUST100461,61,124,51713,243892,47,17,0,28,5,0,1,1,118,1,1,1
CUST100462,61,1,414606,61546,84,57,21,47,32,1,0,2,49,1,0,0
CUST100463,22,87,338547,22008,63,43,14,15,7,1,0,4,23,0,0,1
CUST100464,56,128,845898,63291,56,15,25,24,49,0,1,1,86,1,0,1
CUST100465,21,67,529269,173477,23,64,17,71,35,0,0,0,24,1,0,0
CUST100466,23,4,927997,51386,25,1,8,28,4,0,1,1,43,0,1,1
CUST100467,62,153,989722,105909,26,55,0,51,4,0,0,0,35,1,0,0
CUST100468,49,47,989822,166899,13,78,8,45,46,0,0,1,56,1,1,0
CUST100469,69,38,903063,48040,13,27,22,24,9,0,0,1,96,0,0,1
CUST100470,47,143,382382,75354,77,64,1,22,39,0,0,1,36,1,0,1
CUST100471,64,21,96335,93543,31,4,13,33,6,1,1,1,105,1,0,1
CUST100472,52,57,108441,33157,21,21,17,66,11,0,0,1,102,0,0,1
CUST100473,57,117,17984,243765,48,12,15,33,29,0,0,1,51,1,1,1
CUST100474,69,46,650868,50315,49,64,28,31,24,0,1,1,62,1,0,0
CUST100475,33,142,898748,50932,12,15,10,28,27,0,0,1,6,0,1,0
CUST100476,30,145,416976,167236,84,85,5,8,42,0,1,0,93,1,1,0
CUST100477,67,39,657884,160486,22,63,2,65,12,0,1,0,59,0,1,0
CUST100478,59,137,643742,160399,37,31,13,56,46,0,1,0,94,1,0,0
CUST100479,47,99,50402,128880,5,79,1,38,48,0,1,2,108,0,0,1
CUST100480,36,77,92656,147018,80,50,31,6,21,0,0,1,109,0,1,0
CUST100481,34,115,66614,29693,10,78,30,68,17,0,1,1,36,1,1,0
CUST100482,36,134,167963,42241,45,57,10,7,26,1,1,1,20,0,1,0
CUST100483,45,151,354153,130194,59,45,21,17,7,0,1,1,97,0,0,1
CUST100484,43,91,434048,110790,9,51,2,48,5,0,0,1,45,1,1,0
CUST100485,54,98,308980,161612,63,62,30,15,10,0,1,1,20,1,1,0
CUST100486,43,120,992457,87255,84,75,32,20,28,1,1,0,103,1,0,0
CUST100487,40,46,931866,210829,22,59,23,9,40,1,1,0,83,1,1,0
CUST100488,26,38,985249,187275,53,64,0,3,4,0,0,1,97,1,0,1
CUST100489,29,142,956425,171153,86,80,14,43,6,1,0,1,71,1,0,0
CUST100490,18,100,988938,207933,69,54,26,7,21,0,1,2,95,0,1,0
CUST100491,18,72,784077,26350,87,56,26,54,46,1,0,1,51,0,0,0
CUST100492,64,35,937066,201584,58,70,11,18,3,0,0,2,93,0,0,1
CUST100493,51,147,983014,71809,65,72,2,63,31,0,1,4,28,1,0,0
CUST100494,49,30,656337,116894,12,85,29,39,18,0,0,0,68,1,0,0
CUST100495,65,78,863839,112557,7,25,31,50,44,0,0,1,93,1,0,0
CUST100496,42,84,795042,188904,29,11,22,8,32,0,0,0,75,1,1,1
CUST100497,57,113,634669,174441,73,70,1,29,0,0,0,2,38,0,0,0
CUST100498,62,25,487134,46728,59,45,6,55,45,0,0,2,26,0,0,0
CUST100499,18,168,16791,32576,44,46,33,43,40,0,0,2,116,1,1,0
CUST100500,33,88,59047,175073,87,78,31,58,43,0,0,1,76,1,0,0
CUST100501,56,14,495064,98384,86,37,31,14,49,1,1,1,110,0,0,1
CUST100502,22,154,235898,15390,54,20,13,67,40,1,1,0,9,1,0,0
CUST100503,39,102,462122,233607,37,13,2,69,7,1,0,1,35,0,0,1
CUST100504,46,150,676025,60436,22,1,31,60,31,1,0,1,94,1,0,1
CUST100505,20,176,71246,26569,61,71,16,79,29,1,0,2,15,1,0,0
CUST100506,29,83,197936,159101,20,69,2,22,45,0,1,2,102,1,0,1
CUST100507,43,110,964955,37490,84,32,9,76,27,0,1,1,108,0,1,1
CUST100508,33,179,235955,60875,42,5,17,46,40,0,0,3,35,0,0,1
CUST100509,68,131,349292,246936,45,89,2,16,31,0,0,1,89,0,1,1
CUST100510,54,170,571178,20867,11,36,9,56,24,1,1,2,107,1,1,0
CUST100511,39,19,401010,95820,82,13,8,53,33,0,1,0,83,0,0,1
CUST100512,46,28,558176,114515,57,36,10,51,32,1,0,2,33,0,1,0
CUST100513,31,173,138821,24121,67,7,32,21,12,0,1,0,36,1,0,0
CUST100514,45,71,571819,16539,36,76,25,38,24,1,1,1,71,1,0,0
CUST100515,22,63,903084,237096,42,12,26,12,41,0,1,3,67,1,0,1
CUST100516,64,73,808040,163099,26,39,21,77,39,0,0,1,58,1,1,0
CUST100517,66,124,344130,142402,20,57,25,65,38,1,1,2,28,1,0,0
CUST100518,47,119,987715,89229,56,17,21,51,43,0,0,0,30,1,0,0
CUST100519,63,121,347140,154993,33,56,4,13,48,0,1,0,65,1,0,0
CUST100520,69,19,581305,65435,20,82,34,72,43,0,0,3,88,0,1,0
CUST100521,22,175,498163,156382,80,37,1,73,47,0,0,2,101,1,0,1
CUST100522,29,142,58676,78965,21,31,34,62,9,0,1,1,2,1,0,0
CUST100523,33,120,536848,126048,68,85,8,70,30,0,0,2,109,0,0,1
CUST100524,43,166,448617,111444,17,65,17,27,43,0,0,1,105,1,1,1
CUST100525,43,61,51468,84922,76,76,11,45,10,0,0,1,106,0,0,1
CUST100526,65,164,688823,112799,60,86,2,27,24,0,0,1,68,0,0,0
CUST100527,38,168,950167,108948,9,24,17,1,45,1,0,0,21,1,1,0
CUST100528,56,30,987210,228911,16,57,6,16,44,1,1,1,79,1,0,0
CUST100529,53,9,452989,158314,45,74,32,58,33,0,0,3,72,1,1,0
CUST100530,50,64,820555,23947,7,32,5,51,19,0,0,1,52,0,1,0
CUST100531,47,161,619634,217538,37,87,17,3,6,0,0,1,47,1,1,0
CUST100532,54,120,666078,249778,54,65,21,76,32,1,0,3,72,0,0,0
CUST100533,40,52,718997,207888,60,29,8,2,34,1,0,2,112,0,0,1
CUST100534,27,89,787460,63785,13,80,34,36,28,1,0,0,75,0,0,0
CUST100535,22,142,980874,134963,86,33,22,23,11,0,0,2,46,0,1,0
CUST100536,53,53,48599,15507,54,85,11,71,4,0,0,3,41,0,1,0
CUST100537,51,78,149469,213044,33,68,23,34,11,0,1,1,3,1,0,0
CUST100538,69,41,241270,173223,43,47,8,1,28,0,1,2,112,1,1,1
CUST100539,48,68,46406,26618,49,39,12,32,34,0,0,1,81,1,1,0
CUST100540,27,8,835089,89286,21,50,16,75,19,0,0,0,81,1,0,0
CUST100541,36,2,68560,31122,60,79,6,76,36,1,1,1,41,1,0,0
CUST100542,49,105,517394,153426,50,12,16,9,0,0,0,3,42,1,0,1
CUST100543,18,125,629431,124598,71,89,23,61,15,1,1,2,116,1,0,0
CUST100544,22,110,521112,177051,73,30,1,42,29,0,0,2,96,1,1,1
CUST100545,62,86,145575,101436,18,38,34,68,8,1,0,2,41,1,1,0
CUST100546,21,169,55943,225448,71,62,27,58,41,1,1,1,2,1,0,0
CUST100547,33,120,76839,198846,27,47,18,8,9,1,1,0,58,0,0,0
CUST100548,41,127,607962,248775,65,86,32,76,12,1,0,1,101,1,0,0
CUST100549,33,16,550633,151109,27,47,20,59,47,1,0,1,80,1,1,0
CUST100550,19,62,250495,43633,31,60,9,62,19,0,0,3,75,1,1,0
CUST100551,66,113,51390,39495,58,11,8,51,28,0,1,1,10,0,0,0
CUST100552,45,176,751401,79550,14,77,5,22,3,1,1,2,80,1,1,0
CUST100553,49,158,322701,227456,81,55,34,29,45,1,0,1,34,1,0,0
CUST100554,44,12,983558,51483,20,17,17,42,48,1,0,0,104,1,0,1
CUST100555,37,35,2906,128181,45,26,18,67,27,0,0,1,49,0,1,1
CUST100556,41,11,958671,219445,59,27,4,20,36,0,0,3,62,0,0,1
CUST100557,29,64,533249,49069,65,81,24,42,12,1,0,1,69,1,0,0
CUST100558,67,50,158212,153442,85,79,10,72,2,1,1,1,98,0,0,1
CUST100559,52,149,906721,134873,53,51,9,6,36,0,0,1,5,0,0,0
CUST100560,50,69,190773,131843,77,15,16,15,47,0,0,4,31,0,1,1
CUST100561,50,48,340711,86947,56,76,25,22,18,0,1,0,10,1,1,0
CUST100562,68,20,343808,185205,6,57,30,57,27,0,0,2,42,1,1,0
CUST100563,60,101,82199,242107,54,8,31,30,18,0,0,2,38,1,0,0
CUST100564,54,172,786216,110761,47,25,20,68,16,0,0,0,12,1,0,0
CUST100565,29,161,100764,128753,81,27,17,5,17,1,0,2,12,1,0,1
CUST100566,20,137,999722,146764,12,76,17,64,17,0,1,0,38,0,1,0
CUST100567,18,68,123357,43926,63,35,0,58,22,0,1,3,45,1,0,1
CUST100568,50,35,343873,114782,69,8,13,27,39,1,0,1,33,0,1,1
CUST100569,57,65,422777,119700,85,46,7,17,49,1,0,0,66,1,0,1
CUST100570,27,8,313712,88984,16,77,1,76,8,1,0,1,31,0,0,0
CUST100571,60,45,896781,189462,8,50,14,9,28,0,0,1,67,1,0,0
CUST100572,61,87,860734,64593,81,75,33,6,41,1,0,1,103,1,1,0
CUST100573,46,175,620256,90609,45,56,0,36,28,0,0,1,116,0,0,1
CUST100574,30,168,161576,247022,11,31,20,44,1,1,0,3,64,0,0,0
CUST100575,29,76,903548,20209,73,66,0,15,16,0,0,0,72,0,0,1
CUST100576,48,76,824578,141700,73,56,31,13,44,0,1,0,112,1,0,1
CUST100577,63,174,565585,152605,85,53,19,10,30,0,1,1,113,0,0,1
CUST100578,19,47,611682,101597,34,15,29,33,27,0,1,4,6,0,0,0
CUST100579,68,15,914605,22211,77,61,6,59,42,1,0,2,90,1,0,1
CUST100580,67,105,913374,24927,10,83,21,12,47,0,1,1,2,1,0,0
CUST100581,52,147,462823,223535,23,55,9,38,38,0,1,1,85,0,0,0
CUST100582,40,26,17939,132333,84,22,7,43,29,0,1,0,79,1,0,1
CUST100583,34,52,444931,170666,89,16,26,27,34,0,0,1,71,1,1,1
CUST100584,43,93,307604,220924,70,79,9,39,47,1,1,2,68,1,0,0
CUST100585,25,150,985080,223785,14,37,13,15,19,1,0,0,48,0,0,1
CUST100586,46,21,200294,91382,20,71,10,49,15,1,1,2,57,1,0,0
CUST100587,43,51,931170,154005,41,82,5,27,33,0,0,1,93,1,0,1
CUST100588,27,38,63119,118780,83,29,20,67,13,0,1,2,27,1,1,0
CUST100589,43,20,691681,55696,81,57,32,59,25,0,1,3,114,1,1,0
CUST100590,51,157,920283,211521,81,77,18,11,19,0,0,2,26,1,1,0
CUST100591,68,179,145258,82616,36,21,23,15,41,0,0,4,113,1,0,1
CUST100592,58,132,410675,152161,51,16,17,52,23,1,0,0,21,1,0,0
CUST100593,24,55,219827,202620,76,14,34,53,42,0,0,2,93,1,0,1
CUST100594,21,92,268201,172195,47,47,18,48,17,0,0,1,100,0,0,0
CUST100595,67,28,979167,153869,86,31,23,35,42,0,0,3,70,0,0,1
CUST100596,62,4,150805,65013,40,76,33,61,8,0,1,5,113,0,0,0
CUST100597,28,150,806589,154418,30,84,21,25,18,1,0,1,93,1,1,0
CUST100598,46,76,822462,231486,14,39,3,55,19,0,1,2,12,1,0,0
CUST100599,53,173,151685,179744,35,56,9,21,41,0,1,1,21,1,1,0
CUST100600,42,67,633900,163725,33,57,1,72,29,0,1,3,74,1,0,0
CUST100601,38,86,378224,64556,9,15,7,68,25,1,1,0,4,0,1,0
CUST100602,53,162,870460,138723,81,27,32,48,30,1,0,0,21,0,0,0
CUST100603,27,91,480498,41140,5,0,27,1,34,1,1,0,78,1,1,1
CUST100604,54,105,137260,16184,7,40,9,52,2,0,0,0,52,1,0,0
CUST100605,26,1,239178,180565,71,47,0,6,39,0,1,2,38,0,0,1
CUST100606,41,72,260418,190220,75,30,33,76,28,0,1,4,36,0,0,0
CUST100607,52,87,30680,170918,39,35,2,19,5,1,1,0,30,0,1,0
CUST100608,66,166,235433,126361,19,32,8,29,0,1,0,0,61,0,1,0
CUST100609,52,6,978623,168267,71,32,4,74,23,1,0,2,92,0,0,1
CUST100610,65,153,365446,20606,34,81,9,66,37,0,1,3,102,1,1,1
CUST100611,53,145,468616,150028,86,22,11,58,33,1,1,0,80,0,0,1
CUST100612,35,61,449934,31555,79,59,17,65,6,0,0,1,104,0,0,1
CUST100613,66,12,561733,105385,47,86,20,2,10,1,1,1,5,1,0,0
CUST100614,56,6,531084,164762,64,78,20,55,10,0,0,1,104,1,1,0
CUST100615,49,27,834650,73502,44,89,0,78,35,0,1,0,80,0,0,0
CUST100616,41,136,695491,194921,69,29,2,16,19,0,1,4,33,1,0,1
CUST100617,40,124,402339,172419,33,88,4,51,15,0,0,2,86,0,0,0
CUST100618,49,106,664582,244797,78,44,24,6,4,0,0,0,51,1,0,0
CUST100619,54,93,811506,118844,23,79,7,4,23,1,1,1,29,1,0,0
CUST100620,29,109,903520,106321,7,38,16,53,29,0,0,0,12,1,0,0
CUST100621,66,99,424041,64056,40,44,8,60,29,0,0,0,57,0,0,0
CUST100622,30,168,824271,209923,47,77,31,15,38,0,1,2,93,1,0,0
CUST100623,40,142,894544,113234,19,80,5,66,47,0,1,2,112,1,0,0
CUST100624,42,35,914946,227574,45,11,20,58,46,1,0,3,52,0,0,1
CUST100625,52,176,593610,242705,84,31,6,46,36,0,0,1,19,0,1,0
CUST100626,58,84,843753,227490,40,55,6,47,32,0,0,0,5,1,0,0
CUST100627,47,56,755534,216283,88,23,26,63,19,1,1,1,54,1,1,0
CUST100628,34,177,635388,56850,81,12,7,49,21,1,0,0,30,0,0,0
CUST100629,66,141,524321,224617,37,19,8,40,40,0,1,2,58,1,0,1
CUST100630,37,49,420204,42843,9,78,27,71,20,1,1,0,18,0,0,0
CUST100631,65,46,822939,77320,82,55,14,21,36,1,0,2,69,0,1,0
CUST100632,42,113,100244,44793,18,52,1,53,26,1,0,0,97,1,1,0
CUST100633,39,136,492860,185588,72,67,6,4,37,0,1,2,27,0,0,0
CUST100634,30,43,388932,163929,87,53,17,16,34,1,0,1,12,0,0,0
CUST100635,36,148,358395,34627,51,33,21,77,37,0,1,0,51,0,1,0
CUST100636,66,124,811238,76822,58,27,9,40,39,0,1,0,73,1,0,0
CUST100637,53,97,131364,230173,8,49,32,34,5,0,1,2,60,1,1,0
CUST100638,29,90,824333,237633,87,1,6,39,31,0,0,1,40,1,0,1
CUST100639,58,39,411259,198320,13,25,2,21,15,1,0,1,44,0,1,0
CUST100640,36,85,469977,70798,57,50,13,47,27,0,1,4,6,1,0,0
CUST100641,29,177,403968,239440,81,46,12,52,15,0,1,1,81,0,0,0
CUST100642,26,62,201065,190188,82,25,15,9,26,0,0,3,85,1,1,1
CUST100643,24,106,698976,90318,64,83,15,17,2,0,0,4,13,1,0,0
CUST100644,45,107,53127,119186,50,83,4,79,48,1,0,1,35,0,0,0
CUST100645,31,54,993281,102902,58,74,24,48,20,0,1,0,7,1,0,0
CUST100646,48,126,787885,174629,78,73,25,70,37,0,0,1,11,0,0,0
CUST100647,69,9,862864,86334,41,60,12,29,37,1,1,2,39,0,0,0
CUST100648,36,88,910304,221235,27,22,25,18,29,1,1,0,111,0,1,0
CUST100649,64,37,612650,121719,31,36,0,54,21,0,1,0,96,1,1,1
CUST100650,33,49,274120,138099,74,40,7,59,18,0,1,0,87,1,0,0
CUST100651,22,41,639464,224074,70,51,3,71,30,1,1,0,105,0,1,1
CUST100652,52,17,100122,188686,65,82,20,20,19,1,0,2,102,0,0,0
CUST100653,29,88,333548,27720,81,81,21,25,46,1,0,0,61,0,1,0
CUST100654,42,21,345076,72608,55,48,2,27,18,1,1,2,13,0,0,0
CUST100655,69,51,622458,122449,54,26,18,38,1,1,0,2,48,1,1,0
CUST100656,38,59,340851,117828,23,5,0,32,39,1,0,1,50,1,1,1
CUST100657,53,167,483863,141613,5,73,28,39,38,1,0,1,61,0,1,0
CUST100658,40,41,952192,87095,44,65,22,28,26,0,0,0,4,0,0,0
CUST100659,33,39,218912,120924,36,23,32,19,7,0,1,1,82,1,0,0
CUST100660,56,141,773466,230766,26,37,22,19,44,0,1,2,66,0,0,0
CUST100661,62,11,236851,111452,70,27,4,73,26,0,0,0,0,0,0,0
CUST100662,59,147,356933,102593,44,27,6,11,14,1,1,1,103,1,0,1
CUST100663,56,139,621804,181964,42,65,5,24,11,1,0,0,104,1,1,1
CUST100664,31,77,920521,121975,52,60,21,24,46,1,1,1,100,1,1,0
CUST100665,48,127,533245,92242,59,45,12,3,13,1,0,1,96,1,0,1
CUST100666,22,46,508750,131041,79,68,11,3,6,0,1,0,48,0,0,0
CUST100667,52,45,108724,141202,85,74,3,8,16,1,0,1,109,1,1,1
CUST100668,40,1,399008,92606,59,73,7,14,25,0,0,2,16,0,1,0
CUST100669,46,168,974486,138769,55,42,30,25,36,0,1,1,72,1,0,0
CUST100670,60,108,276381,133542,64,58,25,78,19,0,0,2,94,1,0,1
CUST100671,28,19,839018,121438,12,1,7,70,9,1,1,1,34,1,1,0
CUST100672,35,76,806684,15924,72,14,32,31,18,0,1,0,66,1,1,0
CUST100673,64,72,404923,66322,79,36,28,75,17,1,0,1,12,1,0,0
CUST100674,29,109,690566,172550,76,70,4,51,29,0,1,3,115,0,1,1
CUST100675,26,12,528831,86042,13,19,27,31,29,0,0,2,36,1,1,0
CUST100676,27,161,700495,61418,6,34,16,8,24,0,0,2,37,1,0,0
CUST100677,61,45,248541,208289,84,33,22,77,23,0,1,1,77,1,1,0
CUST100678,34,90,629935,115699,74,85,8,12,9,1,0,2,5,0,0,0
CUST100679,55,103,560319,105140,89,30,1,55,1,0,1,0,92,0,1,1
CUST100680,24,8,175001,226918,63,86,31,43,37,1,0,1,62,0,0,0
CUST100681,63,153,328891,219834,23,18,30,29,31,1,1,1,48,0,0,0
CUST100682,30,91,452067,26781,32,67,6,15,34,1,0,1,8,1,1,0
CUST100683,57,174,318455,151587,76,23,29,11,36,0,0,0,35,0,1,0
CUST100684,59,87,506329,132358,18,83,2,73,6,1,1,1,22,0,1,0
CUST100685,26,158,761691,51133,28,38,8,65,6,0,0,2,78,0,0,1
CUST100686,67,175,66867,228580,48,53,9,17,26,0,1,3,117,1,0,1
CUST100687,44,177,89780,112628,60,38,25,12,9,0,0,0,56,1,1,0
