Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn,Transaction_Drop_Ratio,Digital_Engagement_Score,Inactivity_Score,Complaint_Risk_Score,Product_Adoption_Score,Balance_to_Income_Ratio
CUST100184,61,90,172236,109543,42,86,4,30,16,0,1,1,56,0,1,0,0.0,16.8,0.4666666666666667,0.125,2,1.57229971518294
CUST100185,61,4,913977,58169,89,73,15,0,34,0,0,1,2,1,0,0,0.17777777777777778,12.8,0.016666666666666666,0.125,1,15.712171222279526
CUST100186,37,126,90743,194359,65,66,14,2,0,1,0,3,21,0,1,0,0.0,6.4,0.175,0.375,2,0.4668810454826096
CUST100187,47,39,448875,69745,13,68,33,24,48,1,0,2,34,1,1,0,0.0,32.400000000000006,0.2833333333333333,0.25,3,6.435852952140625
CUST100188,28,163,87155,125168,81,2,18,7,23,0,0,1,27,0,1,1,0.9634146341463414,14.600000000000001,0.225,0.125,1,0.696298604287004
CUST100189,45,129,968196,128985,79,37,7,64,47,1,0,0,104,0,1,1,0.525,37.800000000000004,0.8666666666666667,0.0,2,7.506209976276495
CUST100190,42,24,907630,20543,65,76,9,61,48,1,1,1,41,0,0,0,0.0,37.60000000000001,0.3416666666666667,0.125,2,44.17980919003115
CUST100191,56,57,943349,202464,84,41,4,6,24,1,1,0,11,1,0,0,0.5058823529411764,8.8,0.09166666666666666,0.0,3,4.6593188946237625
CUST100192,50,100,90846,36067,20,82,25,6,1,0,0,2,118,1,0,1,0.0,12.6,0.9833333333333333,0.25,1,2.51874237551292
CUST100193,18,70,759795,66033,6,39,21,7,24,1,0,0,0,0,0,0,0.0,16.0,0.0,0.0,1,11.506118060393131
CUST100194,44,41,293706,60256,76,49,22,18,13,0,0,1,99,1,0,1,0.35064935064935066,18.6,0.825,0.125,1,4.87422208208175
CUST100195,69,174,815468,236705,47,34,12,16,38,0,0,1,93,1,0,1,0.2708333333333333,18.8,0.775,0.125,1,3.445066876209306
CUST100196,30,60,717112,215417,46,23,8,10,32,1,1,1,116,1,1,1,0.48936170212765956,13.600000000000001,0.9666666666666667,0.125,4,3.328932586877605
CUST100197,58,108,861665,168263,81,87,19,48,16,0,1,2,118,1,1,0,0.0,30.000000000000004,0.9833333333333333,0.25,3,5.120911187182047
CUST100198,20,57,608337,101803,61,16,27,10,30,1,1,2,22,0,1,0,0.7258064516129032,20.8,0.18333333333333332,0.25,3,5.975570704490982
CUST100199,56,31,240647,218814,85,39,23,40,9,0,1,2,100,1,0,1,0.5348837209302325,27.000000000000004,0.8333333333333334,0.25,2,1.0997737815049242
CUST100200,23,84,331825,133843,71,73,32,61,5,0,0,1,27,1,0,0,0.0,38.2,0.225,0.125,1,2.479192193897373
CUST100201,25,152,290962,232665,34,65,19,51,38,1,0,0,112,1,1,0,0.0,35.6,0.9333333333333333,0.0,3,1.2505565918526986
CUST100202,44,36,949048,43992,17,43,29,65,24,0,0,2,116,1,0,0,0.0,42.400000000000006,0.9666666666666667,0.25,1,21.572704748482714
CUST100203,26,158,849964,227603,23,22,8,67,37,1,0,3,68,0,1,0,0.041666666666666664,37.4,0.5666666666666667,0.375,2,3.7343983409781902
CUST100204,54,152,997140,63803,11,5,16,74,36,1,1,2,35,0,1,0,0.5,43.2,0.2916666666666667,0.25,3,15.628173782208012
CUST100205,50,108,320849,124975,13,65,13,66,29,1,0,1,53,1,0,1,0.0,37.400000000000006,0.44166666666666665,0.125,2,2.567284918704391
CUST100206,68,106,545392,209549,87,20,18,39,33,0,0,2,46,1,1,1,0.7613636363636364,29.400000000000002,0.38333333333333336,0.25,2,2.602681937485087
CUST100207,59,158,387480,159282,58,34,6,4,17,0,1,1,55,0,0,1,0.4067796610169492,7.4,0.4583333333333333,0.125,1,2.432651318722023
CUST100208,61,86,653192,229401,86,28,2,21,23,1,1,0,9,0,1,0,0.6666666666666666,13.8,0.075,0.0,3,2.847368375166738
CUST100209,41,135,857035,41270,65,6,32,36,48,1,0,2,4,1,0,0,0.8939393939393939,36.800000000000004,0.03333333333333333,0.25,2,20.766034261345737
CUST100210,32,163,627787,208080,6,52,31,10,26,0,1,1,13,0,0,0,0.0,21.599999999999998,0.10833333333333334,0.125,1,3.0170318289512257
CUST100211,49,14,846457,151269,54,36,10,43,26,1,0,2,23,0,1,0,0.32727272727272727,26.4,0.19166666666666668,0.25,2,5.595669994050374
CUST100212,49,120,752624,22452,79,22,1,52,38,1,0,0,62,0,1,1,0.7125,28.8,0.5166666666666667,0.0,2,33.51997505901216
CUST100213,41,138,819749,56486,35,7,25,76,20,1,0,1,27,1,1,0,0.7777777777777778,44.400000000000006,0.225,0.125,3,14.512170941986652
CUST100214,58,80,425632,29859,37,75,3,60,18,0,0,2,20,1,0,0,0.0,28.8,0.16666666666666666,0.25,1,14.25425318151373
CUST100215,69,144,174084,173308,82,47,16,66,38,0,1,3,108,1,1,0,0.42168674698795183,40.400000000000006,0.9,0.375,3,1.004471781615496
CUST100216,66,106,525156,177971,84,9,16,12,22,0,0,1,114,1,1,1,0.8823529411764706,15.600000000000001,0.95,0.125,2,2.950778774189198
CUST100217,66,70,893017,47083,15,78,27,10,38,0,1,3,103,0,1,1,0.0,22.400000000000002,0.8583333333333333,0.375,2,18.96646419165746
CUST100218,69,44,462261,82708,37,23,29,10,47,1,1,1,75,0,1,0,0.3684210526315789,25.0,0.625,0.125,3,5.589004824142475
CUST100219,29,73,677760,126462,11,89,22,6,43,0,0,2,19,1,1,0,0.0,19.8,0.15833333333333333,0.25,2,5.3593541193866985
CUST100220,56,45,311414,162735,35,46,23,16,46,1,1,3,61,0,1,0,0.0,24.800000000000004,0.5083333333333333,0.375,3,1.9136146888211583
CUST100221,19,107,204141,108076,52,52,28,47,14,0,0,2,114,1,1,0,0.0,32.8,0.95,0.25,2,1.8888477659446505
CUST100222,20,84,644703,34053,51,38,3,13,42,0,0,0,95,1,0,1,0.25,14.8,0.7916666666666666,0.0,1,18.931784812356845
CUST100223,66,82,444049,157157,82,66,28,62,1,0,1,0,50,0,0,0,0.1927710843373494,36.2,0.4166666666666667,0.0,1,2.8254940887514475
CUST100224,54,107,195716,176636,57,65,18,63,34,0,1,3,101,1,1,0,0.0,39.2,0.8416666666666667,0.375,3,1.1080124775669877
CUST100225,66,21,605494,104745,84,5,26,74,19,0,0,3,39,1,1,1,0.9294117647058824,43.8,0.325,0.375,2,5.780593053672694
CUST100226,34,178,332612,205167,23,20,28,76,27,0,1,3,105,1,1,0,0.125,47.0,0.875,0.375,3,1.6211689932153162
CUST100227,66,161,191545,84517,85,72,34,64,14,1,0,2,84,0,0,0,0.1511627906976744,42.0,0.7,0.25,1,2.2663219669182895
CUST100228,19,7,964313,167225,10,73,5,33,15,0,1,1,80,0,0,0,0.0,18.200000000000003,0.6666666666666666,0.125,1,5.766525540286797
CUST100229,19,70,432544,151319,53,35,22,8,32,0,0,3,64,1,0,1,0.3333333333333333,18.4,0.5333333333333333,0.375,1,2.8584721120803596
CUST100230,45,127,431000,156625,77,2,7,76,46,1,0,1,114,1,0,1,0.9615384615384616,42.400000000000006,0.95,0.125,2,2.7517781211293144
CUST100231,40,143,24723,166883,54,87,1,36,11,0,0,1,107,0,0,1,0.0,17.0,0.8916666666666667,0.125,0,0.1481448191558208
CUST100232,54,160,848078,241453,85,85,12,29,38,0,0,1,27,1,1,0,0.0,24.000000000000004,0.225,0.125,2,3.5123791695312563
CUST100233,49,148,722615,152207,16,77,20,40,38,0,0,0,53,1,0,0,0.0,31.6,0.44166666666666665,0.0,1,4.747549406075896
CUST100234,50,143,525362,151645,27,41,30,44,42,0,1,0,1,1,0,0,0.0,38.0,0.008333333333333333,0.0,2,3.4643973464516042
CUST100235,18,176,780533,94267,58,44,26,46,19,1,0,2,80,0,0,1,0.23728813559322035,32.6,0.6666666666666666,0.25,1,8.279935927356048
CUST100236,36,149,289642,153261,73,43,22,6,28,0,0,2,102,0,1,1,0.40540540540540543,16.8,0.85,0.25,1,1.8898487557254897
CUST100237,19,170,721882,95077,63,32,20,13,42,1,0,2,13,0,1,0,0.484375,21.6,0.10833333333333334,0.25,2,7.592524032899304
CUST100238,61,154,622169,189718,40,59,12,47,48,1,0,1,13,0,0,0,0.0,33.2,0.10833333333333334,0.125,1,3.2794237793789764
CUST100239,43,120,414757,91623,7,85,25,5,2,0,1,1,43,1,1,0,0.0,12.4,0.35833333333333334,0.125,3,4.526728804679997
CUST100240,49,128,571217,146004,62,82,6,33,47,1,1,2,111,0,0,1,0.0,25.0,0.925,0.25,2,3.9123112222184173
CUST100241,23,142,124199,68687,59,82,21,79,4,0,1,0,81,1,0,0,0.0,40.8,0.675,0.0,2,1.8081615420451898
CUST100242,49,57,232525,83312,61,69,22,45,1,0,0,0,39,0,1,0,0.0,27.0,0.325,0.0,1,2.790980999363845
CUST100243,21,165,289172,122615,21,82,29,58,22,0,0,1,33,1,0,0,0.0,39.2,0.275,0.125,1,2.3583545377438506
CUST100244,28,58,30545,145976,43,76,17,69,25,0,0,2,106,0,1,0,0.0,39.400000000000006,0.8833333333333333,0.25,1,0.20924529206655842
CUST100245,34,21,604857,42564,72,25,17,7,25,0,1,1,64,0,1,1,0.6438356164383562,14.600000000000001,0.5333333333333333,0.125,2,14.21019617056267
CUST100246,55,82,32673,43835,59,85,9,23,6,0,1,2,105,0,1,1,0.0,14.0,0.875,0.25,2,0.7453462907199562
CUST100247,41,69,425190,207659,49,20,29,66,9,1,0,3,17,1,0,0,0.58,39.8,0.14166666666666666,0.375,2,2.0475296157180005
CUST100248,22,131,453115,22697,80,1,25,3,4,1,0,1,111,0,0,1,0.9753086419753086,12.0,0.925,0.125,1,19.962772050400915
CUST100249,69,87,417313,95165,5,46,6,0,46,0,1,3,33,0,0,1,0.0,11.600000000000001,0.275,0.375,1,4.3851060252611225
CUST100250,51,165,889943,219994,25,29,6,33,11,1,1,2,86,0,0,1,0.0,17.8,0.7166666666666667,0.25,2,4.045287392895293
CUST100251,23,49,356288,163118,87,26,4,8,31,1,1,2,48,1,0,1,0.6931818181818182,11.0,0.4,0.25,3,2.184221335344135
CUST100252,39,147,327968,72823,25,70,0,62,41,0,0,4,79,1,0,1,0.0,33.0,0.6583333333333333,0.5,1,4.503570251565418
CUST100253,28,115,24525,219652,56,19,17,75,30,0,1,1,82,1,1,0,0.6491228070175439,42.8,0.6833333333333333,0.125,3,0.11165338055933677
CUST100254,65,89,583092,199442,86,49,12,9,21,0,0,1,100,1,1,1,0.42528735632183906,12.600000000000001,0.8333333333333334,0.125,2,2.9236022322167234
CUST100255,33,85,147115,24615,47,22,24,9,16,0,1,0,54,0,0,0,0.5208333333333334,16.400000000000002,0.45,0.0,1,5.976397465063373
CUST100256,50,128,567134,151132,56,12,7,49,19,0,1,1,61,1,0,1,0.7719298245614035,26.200000000000003,0.5083333333333333,0.125,2,3.7525490792877796
CUST100257,26,140,78261,145499,71,80,9,43,19,0,1,0,69,0,0,0,0.0,24.6,0.575,0.0,1,0.5378762886597939
CUST100258,23,169,758600,91436,48,3,31,47,42,1,1,1,23,0,0,0,0.9183673469387755,39.6,0.19166666666666668,0.125,2,8.296422673534783
CUST100259,33,161,501827,206591,36,13,16,5,7,0,0,1,80,1,0,1,0.6216216216216216,9.8,0.6666666666666666,0.125,1,2.429072761771995
CUST100260,46,178,968731,135562,14,19,14,23,46,0,0,1,47,1,0,0,0.0,24.0,0.39166666666666666,0.125,1,7.145983786136335
CUST100261,20,117,185100,86117,68,12,14,57,33,0,0,2,79,0,1,1,0.8115942028985508,35.0,0.6583333333333333,0.25,1,2.149376436981816
CUST100262,37,127,955887,207230,83,2,19,63,48,0,0,1,38,0,1,0,0.9642857142857143,42.400000000000006,0.31666666666666665,0.125,1,4.612664128436383
CUST100263,53,71,816915,49782,73,89,14,55,22,0,0,1,47,1,0,0,0.0,32.0,0.39166666666666666,0.125,1,16.409517305104153
CUST100264,36,86,8265,231781,72,89,34,11,37,0,0,2,104,1,1,0,0.0,25.4,0.8666666666666667,0.25,2,0.03565850670026145
CUST100265,43,33,810195,93533,32,81,5,34,27,1,1,1,118,0,0,1,0.0,21.0,0.9833333333333333,0.125,2,8.662037334017576
CUST100266,20,81,207724,204327,57,77,29,70,12,0,0,2,69,0,1,0,0.0,42.0,0.575,0.25,1,1.0166203359304646
CUST100267,36,152,16733,87684,55,46,7,5,28,0,1,0,79,1,0,0,0.16071428571428573,10.400000000000002,0.6583333333333333,0.0,2,0.1908308148486058
CUST100268,37,61,899628,202990,57,2,30,64,7,0,1,1,8,1,0,0,0.9482758620689655,39.0,0.06666666666666667,0.125,2,4.431861511101477
CUST100269,49,61,616326,230356,8,0,31,79,10,1,0,1,28,1,0,0,0.8888888888888888,46.0,0.23333333333333334,0.125,2,2.6755253801707783
CUST100270,24,98,300564,94558,83,89,14,59,46,1,0,1,67,0,0,0,0.0,38.400000000000006,0.5583333333333333,0.125,1,3.178586913990207
CUST100271,69,28,665607,231621,21,23,17,67,44,0,0,1,59,1,1,0,0.0,42.400000000000006,0.49166666666666664,0.125,2,2.8736778026266934
CUST100272,58,43,942344,96422,71,34,12,28,17,0,1,2,25,0,1,0,0.5138888888888888,19.4,0.20833333333333334,0.25,2,9.773020959729525
CUST100273,50,169,459365,171328,78,13,23,37,49,0,0,0,117,1,1,1,0.8227848101265823,33.8,0.975,0.0,2,2.6811864891524495
CUST100274,57,167,22058,176077,51,66,13,21,24,0,0,0,37,0,0,0,0.0,18.400000000000002,0.30833333333333335,0.0,0,0.12527402628380604
CUST100275,56,86,247301,21638,60,12,27,7,48,1,1,0,61,0,1,0,0.7868852459016393,23.200000000000003,0.5083333333333333,0.0,3,11.428485604695226
CUST100276,35,177,298073,52419,27,46,10,62,21,0,0,0,25,0,1,0,0.0,33.0,0.20833333333333334,0.0,1,5.686245707745136
CUST100277,57,17,163434,48377,22,49,5,12,44,1,1,1,13,1,1,0,0.0,15.600000000000001,0.10833333333333334,0.125,4,3.378271114969614
CUST100278,18,98,611777,121244,5,77,24,26,34,0,0,1,98,1,1,0,0.0,26.8,0.8166666666666667,0.125,2,5.045791579034187
CUST100279,28,98,609952,189188,39,84,0,17,28,0,1,1,118,1,1,1,0.0,12.400000000000002,0.9833333333333333,0.125,3,3.224035224035224
CUST100280,45,65,703716,182706,68,25,24,17,20,1,1,1,48,1,1,0,0.6231884057971014,20.400000000000002,0.4,0.125,4,3.851609407411867
CUST100281,42,74,78597,228363,62,2,1,76,6,0,1,0,42,1,1,0,0.9523809523809523,32.0,0.35,0.0,3,0.3441742130983868
CUST100282,67,85,793473,38382,63,50,31,61,11,1,0,3,87,1,0,0,0.203125,39.00000000000001,0.725,0.375,2,20.672511268009274
CUST100283,40,5,79209,202135,5,39,12,13,35,0,0,2,7,1,0,0,0.0,17.0,0.058333333333333334,0.25,1,0.3918599358847509
CUST100284,48,2,783397,168466,7,67,32,10,23,0,1,0,39,1,1,0,0.0,21.400000000000002,0.325,0.0,3,4.650151068161717
CUST100285,47,22,980458,82789,71,35,31,16,31,1,0,0,24,0,1,0,0.5,25.0,0.2,0.0,2,11.842710472279261
CUST100286,59,112,193941,249318,41,50,23,50,26,0,0,1,62,1,0,0,0.0,34.400000000000006,0.5166666666666667,0.125,1,0.7778829531644199
CUST100287,52,57,677419,125634,87,0,26,13,31,0,1,1,3,0,1,0,0.9886363636363636,21.8,0.025,0.125,2,5.391960838938194
CUST100288,24,66,625152,146936,33,32,3,56,31,0,0,2,14,1,0,0,0.029411764705882353,29.8,0.11666666666666667,0.25,1,4.254558075910084
CUST100289,33,74,963226,114572,37,6,23,5,31,1,0,3,15,0,0,0,0.8157894736842105,17.400000000000002,0.125,0.375,1,8.40709416703761
CUST100290,43,98,149620,186294,65,51,22,56,25,0,1,1,53,1,0,0,0.21212121212121213,36.2,0.44166666666666665,0.125,2,0.8031348130652997
CUST100291,65,144,409294,159738,8,10,28,3,10,0,0,3,10,1,1,0,0.0,14.400000000000002,0.08333333333333333,0.375,2,2.5622671983673366
CUST100292,69,112,399635,138664,18,26,33,10,45,0,0,2,27,0,0,0,0.0,26.200000000000003,0.225,0.25,0,2.882017812714095
CUST100293,66,179,167562,167027,37,13,20,73,17,0,1,4,6,1,0,0,0.631578947368421,40.6,0.05,0.5,2,1.0031970687549392
CUST100294,19,125,208158,125674,26,85,29,10,38,1,1,0,113,1,0,0,0.0,23.200000000000003,0.9416666666666667,0.0,3,1.6563198726874875
CUST100295,18,167,640446,118533,52,79,25,78,4,0,0,0,37,0,0,0,0.0,42.0,0.30833333333333335,0.0,0,5.403057350633573
CUST100296,65,86,977264,96845,7,45,19,7,15,1,1,0,23,0,1,0,0.0,13.4,0.19166666666666668,0.0,3,10.090907213514239
CUST100297,29,76,948841,84590,89,75,15,58,10,0,1,1,94,0,0,0,0.15555555555555556,31.200000000000003,0.7833333333333333,0.125,1,11.216807934650259
CUST100298,22,88,2468,142775,27,9,2,20,34,1,0,0,67,1,1,1,0.6428571428571429,15.600000000000001,0.5583333333333333,0.0,3,0.017285818344819858
CUST100299,54,168,287453,81471,72,23,24,64,47,1,0,3,36,1,1,0,0.6712328767123288,44.6,0.3,0.375,3,3.5282428318931656
CUST100300,49,38,984848,234386,25,60,22,23,10,1,0,1,119,1,0,1,0.0,20.0,0.9916666666666667,0.125,2,4.201803001019681
CUST100301,26,59,73255,58298,47,17,0,29,41,0,1,1,34,0,1,0,0.625,19.800000000000004,0.2833333333333333,0.125,2,1.2565395632858196
CUST100302,58,138,783366,209180,89,85,32,56,22,0,1,3,5,0,0,0,0.044444444444444446,39.6,0.041666666666666664,0.375,1,3.744919471653735
CUST100303,52,99,869331,63924,30,8,14,79,33,1,0,0,109,0,0,1,0.7096774193548387,43.800000000000004,0.9083333333333333,0.0,1,13.599233476730543
CUST100304,36,63,554006,162781,45,16,16,72,47,0,1,4,32,0,1,0,0.6304347826086957,44.6,0.26666666666666666,0.5,2,3.403361551031441
CUST100305,65,49,226409,24726,42,57,33,16,16,0,1,0,115,1,1,0,0.0,22.8,0.9583333333333334,0.0,3,9.156347312654184
CUST100306,33,32,240967,206896,15,12,16,58,9,1,0,0,95,1,0,0,0.1875,31.400000000000002,0.7916666666666666,0.0,2,1.1646713098788286
CUST100307,20,135,694201,55542,33,49,3,30,17,0,1,0,109,0,0,1,0.0,16.6,0.9083333333333333,0.0,1,12.498442648038457
CUST100308,37,21,992052,166317,64,5,12,63,43,1,0,1,101,1,1,1,0.9076923076923077,38.6,0.8416666666666667,0.125,3,5.964790341394196
CUST100309,41,20,739925,49753,71,84,3,47,7,0,1,2,98,0,1,1,0.0,21.4,0.8166666666666667,0.25,2,14.87166860955903
CUST100310,50,154,965164,94788,69,50,6,22,25,1,0,0,80,1,0,1,0.2714285714285714,16.200000000000003,0.6666666666666666,0.0,2,10.182236335439766
CUST100311,41,127,369697,36316,65,35,8,69,2,0,1,1,53,0,0,0,0.45454545454545453,31.2,0.44166666666666665,0.125,1,10.179722994740755
CUST100312,69,68,837713,248979,23,70,22,29,23,0,1,3,95,1,0,0,0.0,25.000000000000004,0.7916666666666666,0.375,2,3.3645794842959273
CUST100313,28,110,376595,99698,50,24,32,54,2,1,0,1,13,0,0,0,0.5098039215686274,34.800000000000004,0.10833333333333334,0.125,1,3.7773197323945076
CUST100314,66,116,248113,30960,53,10,32,6,37,0,1,0,18,1,0,0,0.7962962962962963,22.6,0.15,0.0,2,8.013726946804043
CUST100315,25,143,788199,45791,26,43,19,74,1,1,1,2,87,0,0,0,0.0,37.400000000000006,0.725,0.25,2,17.21259171907757
CUST100316,53,120,398111,40216,82,13,3,11,34,1,1,1,102,0,0,1,0.8313253012048193,12.400000000000002,0.85,0.125,2,9.899072531516524
CUST100317,55,79,583314,178539,61,28,0,59,16,0,0,0,10,1,1,0,0.532258064516129,26.8,0.08333333333333333,0.0,2,3.2671334154811245
CUST100318,57,116,905574,79427,18,73,33,51,8,1,0,1,70,0,0,0,0.0,35.2,0.5833333333333334,0.125,1,11.40119353376643
CUST100319,37,92,568256,127470,48,49,26,26,35,0,1,1,44,1,1,0,0.0,27.8,0.36666666666666664,0.125,3,4.457923763051988
CUST100320,52,14,696457,208119,20,4,20,11,21,1,1,1,59,1,0,1,0.7619047619047619,16.6,0.49166666666666664,0.125,3,3.3464203344224486
CUST100321,65,155,409548,88290,81,71,23,12,30,0,1,4,87,1,0,1,0.12195121951219512,20.0,0.725,0.5,2,4.638615487422274
CUST100322,42,125,146693,62014,16,68,14,71,33,1,1,2,118,1,0,0,0.0,40.6,0.9833333333333333,0.25,3,2.365443844231234
CUST100323,52,168,602158,150150,59,87,34,79,23,0,0,0,116,0,1,0,0.0,49.800000000000004,0.9666666666666667,0.0,1,4.010349581421369
CUST100324,42,58,543462,224461,55,56,24,61,8,0,0,1,57,1,0,0,0.0,35.6,0.475,0.125,1,2.4211759674243303
CUST100325,46,28,911789,65519,43,25,8,28,45,0,0,2,87,1,0,1,0.4090909090909091,23.400000000000002,0.725,0.25,1,13.916193528693528
CUST100326,35,26,886621,19042,37,5,16,34,42,0,1,1,77,1,0,1,0.8421052631578947,28.4,0.6416666666666667,0.125,2,46.55889303156015
CUST100327,63,113,565790,64052,37,15,20,59,1,0,1,3,23,0,0,0,0.5789473684210527,31.8,0.19166666666666668,0.375,1,8.833153794513919
CUST100328,35,66,299818,29389,33,59,12,28,20,0,1,0,10,1,0,0,0.0,20.0,0.08333333333333333,0.0,2,10.201361007145287
CUST100329,19,153,562548,110961,73,11,2,30,33,0,0,2,71,0,1,1,0.8378378378378378,19.400000000000002,0.5916666666666667,0.25,1,5.069735585155279
CUST100330,52,131,961002,83111,74,74,3,76,26,0,1,0,43,0,0,0,0.0,36.800000000000004,0.35833333333333334,0.0,1,11.56273462315911
CUST100331,33,44,723969,120058,35,2,3,75,36,0,1,0,78,0,1,0,0.9166666666666666,38.4,0.65,0.0,2,6.030110195820388
CUST100332,58,97,705824,108715,84,62,27,60,6,0,1,2,105,0,1,0,0.25882352941176473,36.0,0.875,0.25,2,6.492365429191655
CUST100333,53,42,597093,65733,35,63,6,1,21,0,0,0,117,0,0,1,0.0,7.0,0.975,0.0,0,9.083472784251681
CUST100334,50,6,196991,49754,50,61,25,32,3,0,1,4,65,0,1,0,0.0,23.400000000000002,0.5416666666666666,0.5,2,3.9592201788764947
CUST100335,21,167,784924,164696,81,5,10,71,13,1,1,3,87,1,1,1,0.926829268292683,35.00000000000001,0.725,0.375,4,4.765867016399813
CUST100336,50,23,186541,100886,56,18,23,61,33,1,1,3,44,0,1,0,0.6666666666666666,40.2,0.36666666666666664,0.375,3,1.849009287618821
CUST100337,31,89,18194,172753,14,17,9,58,22,0,1,4,73,1,0,0,0.0,31.200000000000003,0.6083333333333333,0.5,2,0.10531738773053012
CUST100338,38,123,683171,104524,78,79,12,39,43,1,1,0,31,0,1,0,0.0,29.0,0.25833333333333336,0.0,3,6.5359579048074625
CUST100339,65,178,859809,96006,45,86,18,48,41,0,0,0,16,0,1,0,0.0,34.6,0.13333333333333333,0.0,1,8.955690730884207
CUST100340,37,171,656152,39704,81,42,18,31,24,1,0,2,53,1,0,0,0.47560975609756095,24.400000000000002,0.44166666666666665,0.25,2,16.52567686689334
CUST100341,25,147,519953,109913,7,72,11,37,0,0,1,3,9,1,0,0,0.0,19.200000000000003,0.075,0.375,2,4.73054387976054
CUST100342,24,51,569011,109108,63,2,21,78,47,0,0,0,85,1,1,1,0.953125,49.0,0.7083333333333334,0.0,2,5.215069334335389
CUST100343,20,11,232408,22493,56,71,29,12,14,1,0,2,5,1,1,0,0.0,19.200000000000003,0.041666666666666664,0.25,3,10.331999644349604
CUST100344,34,12,469451,84639,38,37,11,53,31,1,0,1,90,0,0,1,0.02564102564102564,31.8,0.75,0.125,1,5.546443761814745
CUST100345,50,74,243113,246452,53,67,28,75,13,0,0,1,19,1,1,0,0.0,43.800000000000004,0.15833333333333333,0.125,2,0.9864477202549776
CUST100346,65,8,77298,69383,32,75,20,12,40,0,1,2,0,1,0,0,0.0,20.8,0.0,0.25,2,1.1140608785887236
CUST100347,29,152,584526,149066,87,43,10,38,20,1,0,1,63,0,0,1,0.5,23.200000000000003,0.525,0.125,1,3.921230050916702
CUST100348,68,41,260425,215352,17,88,17,22,46,1,1,0,80,1,0,0,0.0,24.800000000000004,0.6666666666666666,0.0,3,1.2092935784502654
CUST100349,39,164,630721,62234,73,79,26,13,6,1,1,0,0,1,1,0,0.0,16.8,0.0,0.0,4,10.13450630674058
CUST100350,39,85,511609,193363,71,62,11,16,35,0,0,3,100,0,1,1,0.125,17.8,0.8333333333333334,0.375,1,2.645833764299456
CUST100351,63,72,108092,143674,65,41,22,23,20,0,0,0,60,1,0,0,0.36363636363636365,22.0,0.5,0.0,1,0.752336871411171
CUST100352,47,55,265291,238940,64,63,33,57,49,0,1,1,78,1,1,0,0.015384615384615385,45.8,0.65,0.125,3,1.110278269530972
CUST100353,55,137,230991,20594,75,53,22,62,39,0,1,1,118,1,0,0,0.2894736842105263,41.400000000000006,0.9833333333333333,0.125,2,11.215877640203933
CUST100354,55,47,301589,22371,28,77,24,33,11,0,0,0,0,0,1,0,0.0,25.000000000000004,0.0,0.0,1,13.480645449669229
CUST100355,62,143,710163,62315,67,76,3,50,14,1,0,1,80,1,0,1,0.0,24.0,0.6666666666666666,0.125,2,11.396158290005777
CUST100356,68,176,193180,229636,65,70,29,9,14,0,0,0,45,0,0,0,0.0,18.0,0.375,0.0,0,0.8412407408213833
CUST100357,25,104,631458,142251,27,75,29,71,16,1,0,1,108,0,1,0,0.0,43.2,0.9,0.125,2,4.4390096448556084
CUST100358,44,42,920517,247520,34,36,12,20,33,0,0,0,59,0,0,0,0.0,19.400000000000002,0.49166666666666664,0.0,0,3.7189450592070976
CUST100359,44,60,348761,94526,64,3,13,36,43,0,1,0,42,1,1,1,0.9384615384615385,28.200000000000003,0.35,0.0,3,3.689538438752949
CUST100360,51,12,214482,162698,22,1,7,6,34,0,1,1,43,1,0,1,0.9130434782608695,12.000000000000002,0.35833333333333334,0.125,2,1.3182748511054154
CUST100361,38,130,840934,101005,60,43,23,12,38,0,1,0,37,1,0,0,0.2786885245901639,21.6,0.30833333333333335,0.0,2,8.32558461873552
CUST100362,47,7,642404,120573,57,66,17,79,37,1,0,2,106,1,0,0,0.0,45.800000000000004,0.8833333333333333,0.25,2,5.327881632856172
